age,id1968,pernum,wgt,year,ln_ly,stato,unid,MH6,div,mar,_merge,wtmedian
22,2679,3,NA,1993,-.0027318001,Washington staten,1,1951,0,1,matched (3),.19355345
22,2005,170,NA,1993,-.036262989,Washington staten,1,1952,0,1,matched (3),.19355345
22,8945,1,0,1990,.065032721,California,1,1949,0,1,matched (3),.19355345
22,899,170,0,1986,.39493513,Texas,1,1944,0,1,matched (3),.19355345
22,8162,1,0,1992,.13001823,California,1,1951,0,1,matched (3),.19355345
22,6802,170,0,1986,.33729839,Louisiana,0,1944,0,1,matched (3),.19355345
22,5516,21,32.4,1989,.62817907,Massachussets,0,1947,0,1,matched (3),.19355345
22,2500,170,0,1990,.74567962,California,1,1948,0,1,matched (3),.19355345
22,2243,1,39.9,1984,.22227263,California,1,1942,0,1,matched (3),.19355345
22,1332,171,NA,1993,.5558064,California,1,1951,0,1,matched (3),.19355345
22,176,170,0,1988,.53632927,Massachussets,0,1946,0,1,matched (3),.19355345
22,287,21,42,1989,.24044347,California,1,1947,0,1,matched (3),.19355345
22,2299,4,NA,1993,.47250152,Texas,1,1951,0,1,matched (3),.19355345
22,2614,22,39,1988,-.79092395,Washington staten,1,1947,0,1,matched (3),.19355345
22,5516,2,NA,1993,.47861695,Massachussets,0,1952,1,0,matched (3),.19355345
22,6049,2,34.614,1992,-.19199872,Massachussets,0,1951,0,0,matched (3),.19355345
22,223,2,42.4,1987,.12280631,Texas,1,1945,0,1,matched (3),.19355345
22,5281,170,0,1990,,Texas,1,1949,0,1,matched (3),.19355345
22,6566,170,0,1989,-.19137573,Louisiana,0,1947,0,1,matched (3),.19355345
22,5534,1,6.4,1986,-.15257168,North Calorina,0,1944,0,1,matched (3),.19355345
22,7481,1,0,1992,-.47976196,Texas,1,1950,0,1,matched (3),.19355345
22,455,1,29.7,1985,-.2006166,North Calorina,0,1944,0,1,matched (3),.19355345
22,8193,1,0,1991,-.69554842,Texas,1,1946,0,1,matched (3),.19355345
22,8441,1,NA,1993,-.48149931,California,1,1951,0,1,matched (3),.19355345
22,899,1,38,1984,-.97765005,Texas,1,1943,0,1,matched (3),.19355345
22,2033,3,NA,1993,.45294905,Texas,1,1951,0,1,matched (3),.19355345
22,1911,3,NA,1993,.33931255,Texas,1,1952,0,1,matched (3),.19355345
22,1970,174,0,1989,.093877554,Nevada,1,1947,0,1,matched (3),.19355345
22,749,1,37.3,1988,.71772432,California,1,1947,0,1,matched (3),.19355345
22,151,170,0,1988,1.5861757,California,1,1946,0,1,matched (3),.19355345
22,5146,176,0,1991,.63024616,Texas,1,1950,0,1,matched (3),.19355345
22,6518,1,20.3,1987,1.2525094,Texas,1,1945,0,1,matched (3),.19355345
22,647,3,38.481,1992,.61756015,Arizona,1,1950,0,1,matched (3),.19355345
22,5465,1,10.2,1982,-.13709831,Louisiana,0,1940,0,1,matched (3),.19355345
22,2674,170,0,1989,.83532214,Massachussets,0,1947,0,1,matched (3),.19355345
22,2357,1,30.2,1983,.77018547,California,1,1941,0,1,matched (3),.19355345
22,644,21,11,1988,-.20701551,Missisippi,0,1946,0,1,matched (3),.19355345
22,1730,170,0,1989,-.65635836,California,1,1948,0,1,matched (3),.19355345
22,5715,171,0,1990,.44421554,Texas,1,1948,0,1,matched (3),.19355345
22,2755,1,28.2,1989,-.012306213,Texas,1,1948,1,0,matched (3),.19355345
22,8522,1,0,1990,1.6825898,California,1,1953,0,1,matched (3),.19355345
22,8049,1,0,1992,-.8278631,Texas,1,1951,0,1,matched (3),.19355345
22,5143,2,2.479,1992,-.50972891,Texas,1,1950,0,0,matched (3),.19355345
22,2224,5,39.356,1992,.73233628,California,1,1951,0,1,matched (3),.19355345
22,2898,4,NA,1993,.64401054,Texas,1,1951,1,0,matched (3),.19355345
22,1000,170,0,1992,.075833797,Washington staten,1,1950,0,1,matched (3),.19355345
22,5526,170,NA,1993,.7912643,Texas,1,1951,0,1,matched (3),.19355345
22,6004,170,0,1992,.1782496,California,1,1951,0,1,matched (3),.19355345
22,8743,1,NA,1993,-.35700607,California,1,1952,0,0,matched (3),.19355345
22,718,170,0,1985,.76913309,North Calorina,0,1944,0,1,matched (3),.19355345
22,6802,3,7.455,1992,.44991803,Louisiana,0,1951,0,1,matched (3),.19355345
22,5182,5,7.681,1991,.074919224,Louisiana,0,1950,0,1,matched (3),.19355345
22,9162,1,NA,1993,.08522439,California,1,1951,0,1,matched (3),.19355345
22,6779,171,0,1991,.77078867,California,1,1950,0,1,matched (3),.19355345
22,5366,5,7.538,1991,-.50969756,North Calorina,0,1949,0,1,matched (3),.19355345
22,6395,170,0,1985,.18543983,North Calorina,0,1945,0,1,matched (3),.19355345
22,1152,172,0,1987,-.0030987263,California,1,1945,0,1,matched (3),.19355345
22,8849,1,0,1992,-.52893305,Texas,1,1950,0,1,matched (3),.19355345
22,6194,172,0,1986,.067176819,California,1,1944,0,1,matched (3),.19355345
22,9177,1,0,1992,-.23357081,California,1,1951,0,1,matched (3),.19355345
22,8633,1,NA,1993,-.32785892,Texas,1,1952,0,1,matched (3),.19355345
22,1458,170,0,1985,1.3384707,Washington staten,1,1943,0,1,matched (3),.19355345
22,1859,3,49.581,1991,1.306932,California,1,1950,0,1,matched (3),.19355345
22,2180,21,38.1,1988,-.4448185,California,1,1946,0,1,matched (3),.19355345
22,1824,1,27.3,1987,.2058785,Texas,1,1945,0,1,matched (3),.19355345
22,2615,6,NA,1993,.13939834,Washington staten,1,1951,0,1,matched (3),.19355345
22,997,3,32.2,1983,.48216081,Washington staten,1,1942,0,1,matched (3),.19355345
22,2611,3,NA,1993,.51639462,California,1,1952,0,1,matched (3),.19355345
22,6561,172,0,1990,-.0068910122,Louisiana,0,1948,0,1,matched (3),.19355345
22,5453,1,1.5,1981,-.44302416,Missisippi,0,1940,1,0,matched (3),.19355345
22,6582,1,4.2,1983,-.57896936,Louisiana,0,1942,0,1,matched (3),.19355345
22,5464,4,5.847,1990,-.3859756,Missisippi,0,1949,0,1,matched (3),.19355345
22,2656,5,55.196,1992,.9301126,Massachussets,0,1951,0,1,matched (3),.19355345
22,6572,171,0,1989,.1469357,Louisiana,0,1948,0,1,matched (3),.19355345
22,5290,21,7.8,1989,-.23781753,North Calorina,0,1948,0,1,matched (3),.19355345
22,1939,1,30.2,1983,.57383513,California,1,1941,0,1,matched (3),.19355345
22,7332,1,0,1991,-.16157508,California,1,1949,0,1,matched (3),.19355345
22,5833,170,0,1988,.19355345,Missisippi,0,1947,0,1,matched (3),.19355345
22,5074,2,26.1,1988,.85169268,California,1,1946,0,1,matched (3),.19355345
22,1918,170,NA,1993,.32190347,California,1,1951,0,1,matched (3),.19355345
22,2608,171,0,1990,.060141563,California,1,1948,0,1,matched (3),.19355345
22,5834,177,NA,1993,,Missisippi,0,1953,0,1,matched (3),.19355345
22,2133,1,39.6,1987,.9114182,North Calorina,0,1945,0,1,matched (3),.19355345
22,7461,1,NA,1993,.093354464,Nevada,1,1952,0,1,matched (3),.19355345
22,228,3,51.601,1990,.86160922,Massachussets,0,1949,0,1,matched (3),.19355345
22,2224,3,35.7,1987,.94628048,California,1,1945,0,1,matched (3),.19355345
22,2715,175,0,1986,-.52586722,North Calorina,0,1944,0,1,matched (3),.19355345
22,5656,5,NA,1993,.41609406,Missisippi,0,1952,0,1,matched (3),.19355345
22,6161,171,0,1990,-.080998898,North Calorina,0,1949,0,1,matched (3),.19355345
22,2067,21,59.9,1989,.35597992,Massachussets,0,1948,0,1,matched (3),.19355345
22,1515,1,24.9,1985,.58465552,Texas,1,1943,0,1,matched (3),.19355345
22,7110,1,0,1990,.94065237,California,1,1948,0,1,matched (3),.19355345
22,2715,1,25.5,1986,-.15963244,North Calorina,0,1944,0,1,matched (3),.19355345
22,6591,5,NA,1993,-.040176868,Missisippi,0,1952,0,1,matched (3),.19355345
22,620,170,0,1981,.51760244,Massachussets,0,1940,0,1,matched (3),.19355345
22,1897,170,0,1992,-.014387608,Texas,1,1950,0,1,matched (3),.19355345
22,5739,3,3.627,1992,-.6175344,Texas,1,1951,0,0,matched (3),.19355345
22,6574,174,NA,1993,.92867613,Louisiana,0,1952,0,0,matched (3),.19355345
22,6784,183,NA,1993,.79957366,California,1,1952,0,1,matched (3),.19355345
22,6478,2,8.587,1992,.87232423,Texas,1,1950,0,1,matched (3),.19355345
22,5880,180,0,1989,.43907738,Arizona,1,1947,0,1,matched (3),.19355345
22,6232,5,NA,1993,-.34128213,Texas,1,1952,1,2,matched (3),.19355345
22,1945,21,35.7,1988,.49598932,California,1,1946,0,1,matched (3),.19355345
22,8470,1,NA,1993,,California,1,1952,0,1,matched (3),.19355345
22,5867,175,0,1992,.4934237,North Calorina,0,1950,0,1,matched (3),.19355345
22,1270,1,35.3,1987,.11656094,North Calorina,0,1945,0,1,matched (3),.19355345
22,1624,2,NA,1993,.25804472,Massachussets,0,1952,1,0,matched (3),.19355345
22,935,1,29.5,1982,.19652081,Missisippi,0,1940,0,1,matched (3),.19355345
22,6218,2,4.8,1987,.90156388,California,1,1945,0,1,matched (3),.19355345
22,6784,180,0,1991,.30454969,California,1,1950,0,1,matched (3),.19355345
22,5233,171,0,1989,.59382939,Arizona,1,1948,0,1,matched (3),.19355345
22,7888,1,NA,1993,.41609645,Texas,1,1952,0,1,matched (3),.19355345
22,6586,170,0,1985,.31667781,Louisiana,0,1944,0,1,matched (3),.19355345
22,2224,179,0,1989,.22421408,California,1,1947,0,1,matched (3),.19355345
22,1624,21,43.065,1990,-1.02634,Washington staten,1,1949,0,1,matched (3),.19355345
22,2578,3,46.351,1992,.63619995,Massachussets,0,1950,1,0,matched (3),.19355345
22,6797,176,0,1987,-.38324594,Louisiana,0,1945,0,1,matched (3),.19355345
22,8249,1,NA,1993,-.49420249,California,1,1951,0,1,matched (3),.19355345
22,2210,21,42,1985,-.89880443,Texas,1,1944,0,1,matched (3),.19355345
22,7189,1,NA,1993,.3528657,Texas,1,1951,0,0,matched (3),.19355345
22,8626,1,0,1991,-.90604091,Texas,1,1950,0,1,matched (3),.19355345
22,8963,1,0,1992,-.0033378601,Texas,1,1951,0,1,matched (3),.19355345
22,5506,4,46.777,1990,.35515738,California,1,1948,0,1,matched (3),.19355345
22,5798,3,NA,1993,.41133213,California,1,1951,0,1,matched (3),.19355345
22,8505,1,0,1992,.60143709,California,1,1951,0,1,matched (3),.19355345
22,5868,176,0,1990,.56257343,Massachussets,0,1948,0,1,matched (3),.19355345
22,8816,1,0,1991,-.1294179,California,1,1949,0,1,matched (3),.19355345
22,8313,170,0,1992,-.094334841,Texas,1,1950,0,1,matched (3),.19355345
22,6465,1,16.1,1982,.40497994,California,1,1940,0,1,matched (3),.19355345
22,967,3,NA,1993,.54962778,California,1,1952,0,1,matched (3),.19355345
22,9106,1,0,1992,-.69333613,Texas,1,1951,0,1,matched (3),.19355345
22,2335,1,30.2,1983,.46345329,North Calorina,0,1942,0,1,matched (3),.19355345
22,5739,172,0,1992,.70612431,Texas,1,1951,0,1,matched (3),.19355345
22,2620,4,46.065,1990,-.73777843,Washington staten,1,1948,0,0,matched (3),.19355345
22,1249,1,38,1986,.8051548,California,1,1945,0,1,matched (3),.19355345
22,5938,2,NA,1993,-.59022331,California,1,1952,0,1,matched (3),.19355345
22,6233,171,0,1986,-.16499424,Texas,1,1944,0,1,matched (3),.19355345
22,5806,1,24.3,1989,-.21264648,Nevada,1,1947,1,0,matched (3),.19355345
22,1501,1,44.6,1986,1.4871683,California,1,1945,0,1,matched (3),.19355345
22,2509,172,0,1986,2.3718789,Massachussets,0,1944,0,1,matched (3),.19355345
22,5546,171,0,1990,.94662261,Washington staten,1,1948,0,1,matched (3),.19355345
22,8841,1,0,1991,-.30748224,California,1,1950,0,1,matched (3),.19355345
22,2339,173,0,1988,.21281767,California,1,1947,0,1,matched (3),.19355345
22,2500,170,0,1989,.98145461,California,1,1948,0,1,matched (3),.19355345
22,2615,22,39,1988,.33098316,Washington staten,1,1946,0,1,matched (3),.19355345
22,5312,1,5,1982,.19992971,Washington staten,1,1940,0,0,matched (3),.19355345
22,6711,3,37.607,1991,1.7735078,Texas,1,1949,0,1,matched (3),.19355345
22,8151,1,0,1990,1.0153635,California,1,1949,0,1,matched (3),.19355345
22,5570,172,0,1988,-.68895113,North Calorina,0,1947,0,1,matched (3),.19355345
22,8923,1,NA,1993,-.35937762,Texas,1,1951,0,1,matched (3),.19355345
22,980,1,22.9,1986,-.16069579,North Calorina,0,1944,0,1,matched (3),.19355345
22,2614,21,39,1986,-.30046725,Washington staten,1,1944,0,1,matched (3),.19355345
22,1571,170,0,1989,-.0057916641,California,1,1948,0,0,matched (3),.19355345
22,2191,5,NA,1993,-.23433304,North Calorina,0,1952,0,0,matched (3),.19355345
22,5077,173,0,1988,.63080454,California,1,1947,0,1,matched (3),.19355345
22,9111,1,0,1992,.33174205,California,1,1950,0,1,matched (3),.19355345
22,338,170,0,1988,.25955153,Arizona,1,1947,0,1,matched (3),.19355345
22,754,1,29.7,1985,.1327343,North Calorina,0,1944,1,0,matched (3),.19355345
22,2867,170,0,1987,-.20294261,Missisippi,0,1946,0,1,matched (3),.19355345
22,6432,3,8.302,1991,.33855963,California,1,1949,0,0,matched (3),.19355345
22,6694,1,3.7,1985,.80617428,California,1,1943,0,1,matched (3),.19355345
22,8615,1,0,1992,-.074196815,California,1,1950,0,1,matched (3),.19355345
22,6566,171,0,1992,.6585567,Louisiana,0,1951,0,1,matched (3),.19355345
22,5841,21,4.1,1988,.70667458,California,1,1946,0,1,matched (3),.19355345
22,1363,1,39.6,1982,.76050043,Massachussets,0,1941,0,1,matched (3),.19355345
22,5343,5,NA,1993,-.16332197,North Calorina,0,1951,0,1,matched (3),.19355345
22,5129,172,0,1990,-.077671051,Texas,1,1949,0,1,matched (3),.19355345
22,374,3,32.359,1990,.50124598,California,1,1948,0,0,matched (3),.19355345
22,1109,21,40.7,1988,-.63563526,Louisiana,0,1946,0,0,matched (3),.19355345
22,2357,1,30.2,1982,.64067364,California,1,1941,0,1,matched (3),.19355345
22,2818,4,55.974,1991,1.1405468,California,1,1950,0,1,matched (3),.19355345
22,424,3,33,1987,.38811707,North Calorina,0,1946,0,1,matched (3),.19355345
22,6863,178,0,1991,-.42003703,North Calorina,0,1950,0,1,matched (3),.19355345
22,18,5,NA,1993,-.069549084,California,1,1952,0,1,matched (3),.19355345
22,5880,180,0,1990,.59194565,Arizona,1,1947,0,1,matched (3),.19355345
22,5523,3,NA,1993,-1.7951572,California,1,1951,0,1,matched (3),.19355345
22,840,4,7,1989,-.70908332,North Calorina,0,1948,0,1,matched (3),.19355345
22,6560,6,5.2,1988,-.74861276,Louisiana,0,1946,0,1,matched (3),.19355345
22,5097,22,28.863,1990,.39676595,California,1,1949,0,1,matched (3),.19355345
22,5262,171,0,1991,-.44259715,Texas,1,1949,0,1,matched (3),.19355345
22,5802,170,0,1982,.14908862,Texas,1,1941,0,0,matched (3),.19355345
22,5861,170,0,1986,.19573498,Missisippi,0,1944,0,1,matched (3),.19355345
22,287,175,0,1992,-.21270633,California,1,1950,0,1,matched (3),.19355345
22,7462,1,0,1991,-.26251245,California,1,1950,0,1,matched (3),.19355345
22,6411,5,NA,1993,-.97627032,Texas,1,1951,0,1,matched (3),.19355345
22,5452,172,0,1990,.10748434,North Calorina,0,1949,0,1,matched (3),.19355345
22,838,1,33,1986,.3858366,Texas,1,1944,0,1,matched (3),.19355345
22,934,21,10.3,1986,.20475411,Missisippi,0,1944,0,1,matched (3),.19355345
22,6188,175,0,1987,-.46706939,Missisippi,0,1946,0,1,matched (3),.19355345
22,1184,173,0,1988,.20312357,Massachussets,0,1947,0,1,matched (3),.19355345
22,6864,173,0,1992,.21201468,Texas,1,1950,0,1,matched (3),.19355345
22,5693,192,NA,1993,-.06487155,Louisiana,0,1952,0,1,matched (3),.19355345
22,5555,1,25.7,1984,.32342267,California,1,1942,0,0,matched (3),.19355345
22,7868,1,0,1990,-.74961293,Texas,1,1949,0,1,matched (3),.19355345
22,5882,2,40.496,1990,-.011185884,Washington staten,1,1949,0,1,matched (3),.19355345
22,1334,1,31,1985,.90729046,California,1,1944,0,1,matched (3),.19355345
22,7749,1,NA,1993,-.25688958,Texas,1,1951,0,1,matched (3),.19355345
22,2005,1,38,1987,.20370269,Washington staten,1,1945,1,0,matched (3),.19355345
22,6578,1,3.6,1982,-.32058811,Louisiana,0,1940,0,1,matched (3),.19355345
22,2679,3,41.98,1992,.10517144,Washington staten,1,1951,0,1,matched (3),.19355345
22,7332,1,0,1990,.092569828,California,1,1949,0,1,matched (3),.19355345
22,5615,170,0,1985,-1.0515232,North Calorina,0,1943,0,1,matched (3),.19355345
22,1749,170,0,1990,-.6978184,Missisippi,0,1947,0,1,matched (3),.19355345
22,5706,4,3.055,1990,.21740127,Texas,1,1948,0,1,matched (3),.19355345
22,7105,1,0,1991,.17315769,Arizona,1,1950,0,1,matched (3),.19355345
22,6412,1,1.9,1984,.25489378,Texas,1,1942,0,1,matched (3),.19355345
22,5876,2,NA,1993,.51230288,Texas,1,1951,0,1,matched (3),.19355345
22,297,178,0,1989,.3335464,California,1,1947,0,1,matched (3),.19355345
22,419,170,0,1989,-.9201982,North Calorina,0,1947,0,1,matched (3),.19355345
22,1692,4,73,1989,-.34687304,Arizona,1,1948,0,1,matched (3),.19355345
22,1919,171,NA,1993,.61296487,Massachussets,0,1952,0,1,matched (3),.19355345
22,5099,1,4,1983,.22969055,California,1,1941,0,1,matched (3),.19355345
22,1588,170,NA,1993,.79127145,Massachussets,0,1952,0,1,matched (3),.19355345
22,2538,170,0,1989,.55027151,Massachussets,0,1948,0,1,matched (3),.19355345
22,5569,170,0,1992,.22578073,North Calorina,0,1950,0,1,matched (3),.19355345
22,18,21,41.7,1988,.37136912,California,1,1947,0,1,matched (3),.19355345
22,6064,178,0,1992,.056381464,Texas,1,1951,1,0,matched (3),.19355345
22,5459,1,1.7,1985,.65222526,Missisippi,0,1943,0,1,matched (3),.19355345
22,2845,171,0,1990,.40245557,California,1,1948,0,1,matched (3),.19355345
22,5079,170,0,1991,.94259048,California,1,1949,0,1,matched (3),.19355345
22,952,171,0,1990,.5584228,Massachussets,0,1948,0,1,matched (3),.19355345
22,6079,171,0,1992,-.017803431,Texas,1,1951,0,1,matched (3),.19355345
22,1504,1,30.2,1983,.75413108,California,1,1941,0,1,matched (3),.19355345
22,6804,170,0,1986,.63646531,Washington staten,1,1944,0,1,matched (3),.19355345
22,702,1,51.513,1990,.71670198,California,1,1948,0,1,matched (3),.19355345
22,7450,1,0,1992,.42657828,California,1,1950,0,1,matched (3),.19355345
22,5148,2,2.622,1990,-.66793489,Texas,1,1951,0,1,matched (3),.19355345
22,2608,3,75.263,1991,-.40377641,California,1,1950,0,1,matched (3),.19355345
22,8832,1,0,1992,-.36151528,Texas,1,1951,0,1,matched (3),.19355345
22,8870,1,NA,1993,-1.7486372,California,1,1952,0,1,matched (3),.19355345
22,2893,173,0,1990,.82149839,California,1,1949,0,1,matched (3),.19355345
22,1000,172,0,1992,-.027159929,Washington staten,1,1950,0,1,matched (3),.19355345
22,5652,170,0,1992,.36913705,Washington staten,1,1951,0,1,matched (3),.19355345
22,8504,1,0,1990,-.69173932,California,1,1949,0,1,matched (3),.19355345
22,7717,1,0,1991,-.10961533,California,1,1950,1,0,matched (3),.19355345
22,9286,1,0,1992,-.26590991,Nevada,1,1951,0,0,matched (3),.19355345
22,8723,4,0,1991,-1.1946834,Texas,1,1950,0,1,matched (3),.19355345
22,8841,1,0,1992,-.37460566,California,1,1950,0,1,matched (3),.19355345
22,5283,3,17.493,1992,.46987867,Texas,1,1951,0,1,matched (3),.19355345
22,6769,173,0,1985,-.091795683,Louisiana,0,1943,0,1,matched (3),.19355345
22,5366,3,7.5,1989,.59382939,North Calorina,0,1948,0,1,matched (3),.19355345
22,6160,3,16.564,1991,.52904367,North Calorina,0,1949,0,1,matched (3),.19355345
22,2222,170,0,1982,.5285728,California,1,1941,0,1,matched (3),.19355345
22,5095,171,0,1989,-.1376338,California,1,1947,0,1,matched (3),.19355345
22,438,1,38.1,1989,.78086805,Texas,1,1947,0,0,matched (3),.19355345
22,5565,171,0,1992,.3096621,North Calorina,0,1951,0,1,matched (3),.19355345
22,630,21,40.7,1987,.51342487,Washington staten,1,1946,0,1,matched (3),.19355345
22,1657,1,29.7,1984,.49511576,North Calorina,0,1942,0,1,matched (3),.19355345
22,8899,1,NA,1993,-.42583942,California,1,1952,0,1,matched (3),.19355345
22,6205,3,6.173,1990,.042435169,Missisippi,0,1949,0,0,matched (3),.19355345
22,1920,172,NA,1993,.13417649,Massachussets,0,1951,0,1,matched (3),.19355345
22,5097,21,34.2,1989,1.6016872,California,1,1948,0,1,matched (3),.19355345
22,1620,170,0,1987,1.0890648,Texas,1,1945,0,1,matched (3),.19355345
22,2509,176,0,1990,.94862056,Massachussets,0,1949,0,1,matched (3),.19355345
22,7894,1,NA,1993,.18609643,Texas,1,1952,0,1,matched (3),.19355345
22,5880,171,0,1985,.47505617,Arizona,1,1943,0,1,matched (3),.19355345
22,8253,1,0,1991,-.35589576,Texas,1,1950,0,1,matched (3),.19355345
22,8095,1,0,1990,-.67574,California,1,1948,0,1,matched (3),.19355345
22,512,170,0,1990,.60837078,California,1,1948,0,1,matched (3),.19355345
22,1271,3,30.12,1990,.38780069,North Calorina,0,1949,0,1,matched (3),.19355345
22,1817,172,0,1989,.857795,California,1,1945,0,2,matched (3),.19355345
22,1624,21,43.065,1991,-.23642421,Washington staten,1,1949,0,1,matched (3),.19355345
22,312,3,NA,1993,.10935473,California,1,1951,0,1,matched (3),.19355345
22,1184,5,51.601,1991,.76918483,Massachussets,0,1950,0,1,matched (3),.19355345
22,5954,3,4.274,1992,-.78354239,Washington staten,1,1951,0,0,matched (3),.19355345
22,1494,1,35.6,1985,.16535306,Texas,1,1944,1,0,matched (3),.19355345
22,6800,172,NA,1993,-1.0933269,Louisiana,0,1951,0,1,matched (3),.19355345
22,5124,2,28.5,1988,-1.1948998,Texas,1,1946,1,0,matched (3),.19355345
22,8882,1,0,1992,.20100021,California,1,1950,0,1,matched (3),.19355345
22,5475,174,NA,1993,.13571382,Texas,1,1949,0,1,matched (3),.19355345
22,5024,172,0,1989,-.30225849,California,1,1948,0,1,matched (3),.19355345
22,1632,1,33.1,1987,1.0557694,California,1,1945,0,0,matched (3),.19355345
22,859,3,NA,1993,.29360127,Washington staten,1,1951,0,1,matched (3),.19355345
22,9036,1,NA,1993,-.29590869,California,1,1952,0,1,matched (3),.19355345
22,5127,1,2.2,1985,.49322605,Texas,1,1943,1,0,matched (3),.19355345
22,8736,1,0,1990,-.11077118,Texas,1,1949,0,1,matched (3),.19355345
22,2676,21,44.4,1987,.95377731,California,1,1945,0,1,matched (3),.19355345
22,5087,170,0,1991,1.194633,California,1,1949,0,1,matched (3),.19355345
22,6864,4,2.766,1991,-.6380403,Texas,1,1949,1,0,matched (3),.19355345
22,6009,3,NA,1993,.47482395,Louisiana,0,1951,0,1,matched (3),.19355345
22,2860,170,0,1992,-.40464163,North Calorina,0,1950,0,1,matched (3),.19355345
22,5437,172,0,1985,-.55301273,California,1,1944,0,1,matched (3),.19355345
22,857,3,73.456,1992,.0054950714,California,1,1951,0,1,matched (3),.19355345
22,6591,4,6.461,1992,-.38981152,Missisippi,0,1951,0,1,matched (3),.19355345
22,1692,4,73.033,1990,.12664056,Arizona,1,1948,0,1,matched (3),.19355345
22,7899,1,0,1991,-1.0926378,Texas,1,1950,0,1,matched (3),.19355345
22,5656,176,0,1986,-.021570206,Missisippi,0,1944,0,1,matched (3),.19355345
22,5876,3,2.622,1991,.054585695,Texas,1,1949,0,1,matched (3),.19355345
22,7227,2,NA,1993,-1.0704119,California,1,1952,0,1,matched (3),.19355345
22,6159,1,6,1988,-.23613548,North Calorina,0,1947,0,1,matched (3),.19355345
22,6278,170,0,1986,.28047609,Arizona,1,1945,0,1,matched (3),.19355345
22,719,1,29.7,1985,.39592767,North Calorina,0,1944,0,1,matched (3),.19355345
22,6571,1,4.7,1984,1.3152323,Louisiana,0,1942,0,1,matched (3),.19355345
22,2397,21,46.4,1989,.74001193,Massachussets,0,1948,0,1,matched (3),.19355345
22,5655,2,2.665,1991,-.23047853,Missisippi,0,1950,0,1,matched (3),.19355345
22,2608,171,0,1991,-.052162647,California,1,1948,0,1,matched (3),.19355345
22,423,3,31.226,1992,-.20745778,North Calorina,0,1951,0,1,matched (3),.19355345
22,9007,1,0,1992,.38649702,Texas,1,1951,0,1,matched (3),.19355345
22,641,3,NA,1993,-.019974232,Missisippi,0,1952,0,1,matched (3),.19355345
22,7871,1,0,1990,-.24757218,California,1,1949,0,1,matched (3),.19355345
22,1446,21,65.6,1989,.05262661,California,1,1947,0,1,matched (3),.19355345
22,5810,170,0,1991,1.0316725,Washington staten,1,1950,0,1,matched (3),.19355345
22,5923,1,3.2,1986,.306108,Texas,1,1945,0,1,matched (3),.19355345
22,5434,170,0,1988,-.53823125,Texas,1,1946,0,1,matched (3),.19355345
22,5623,2,2.3,1989,-.11912036,Missisippi,0,1947,0,1,matched (3),.19355345
22,7757,1,0,1991,,Texas,1,1949,0,1,matched (3),.19355345
22,608,171,0,1991,.96584916,California,1,1949,0,1,matched (3),.19355345
22,9003,1,NA,1993,-.75222337,California,1,1952,0,1,matched (3),.19355345
22,2028,1,49.8,1986,.3757863,California,1,1945,0,1,matched (3),.19355345
22,1565,172,0,1989,.44300652,Texas,1,1947,0,1,matched (3),.19355345
22,2023,170,0,1986,.64412761,Idaho,1,1944,0,1,matched (3),.19355345
22,5613,4,7.538,1991,-.14498234,North Calorina,0,1949,0,1,matched (3),.19355345
22,6178,2,NA,1993,-.32089043,Texas,1,1951,0,1,matched (3),.19355345
22,1454,1,49.3,1989,.78632069,Texas,1,1947,0,1,matched (3),.19355345
22,7462,1,0,1992,-.57168984,California,1,1950,0,1,matched (3),.19355345
22,5475,174,0,1992,.026528358,Texas,1,1949,0,1,matched (3),.19355345
22,5876,3,2.622,1992,.51524734,Texas,1,1949,0,1,matched (3),.19355345
22,5867,4,32.359,1992,.66555333,Massachussets,0,1951,0,1,matched (3),.19355345
22,6108,2,NA,1993,.33957982,Missisippi,0,1952,0,1,matched (3),.19355345
22,5880,6,19.24,1991,-.52759576,Arizona,1,1950,0,1,matched (3),.19355345
22,327,1,34.2,1984,.92177153,Texas,1,1942,0,1,matched (3),.19355345
22,2289,1,34.2,1984,.59771013,Arizona,1,1942,0,1,matched (3),.19355345
22,516,21,65.635,1990,-.18301201,Washington staten,1,1948,0,0,matched (3),.19355345
22,1258,170,NA,1993,.87710476,Washington staten,1,1951,0,1,matched (3),.19355345
22,6868,170,0,1989,.26191306,Texas,1,1947,0,1,matched (3),.19355345
22,6481,2,22.454,1991,.36474061,California,1,1949,0,1,matched (3),.19355345
22,355,170,0,1989,-.12167454,Missisippi,0,1948,0,1,matched (3),.19355345
22,8348,1,0,1992,-.23249388,Nevada,1,1950,1,0,matched (3),.19355345
22,5693,183,0,1984,-.23727155,Louisiana,0,1942,0,1,matched (3),.19355345
22,5626,6,NA,1993,-.25471067,Missisippi,0,1951,1,0,matched (3),.19355345
22,6589,3,6.461,1991,-.97360814,Missisippi,0,1950,1,0,matched (3),.19355345
22,5366,4,8.841,1990,-1.0742507,North Calorina,0,1949,0,0,matched (3),.19355345
22,1810,178,NA,1993,-.0107131,California,1,1952,0,1,matched (3),.19355345
22,2845,171,0,1991,-.55723679,California,1,1948,0,1,matched (3),.19355345
22,9017,1,0,1992,-.30665016,California,1,1951,0,1,matched (3),.19355345
22,6551,21,11.594,1990,.37881064,Missisippi,0,1948,0,1,matched (3),.19355345
22,1287,1,31,1984,2.0859706,Nevada,1,1943,0,1,matched (3),.19355345
